0.04170138888888889,0,0.1794871794871795,0.4
0.04170138888888889,0,0.17142857142857143,0.4
0.04170138888888889,0,0.1568627450980392,0.4
0.04170138888888889,0,0.16216216216216217,0.4
0.04170138888888889,0,0.15217391304347827,0.4
0.04170138888888889,0,0.13725490196078433,0.4
0.04170138888888889,0,0.15384615384615385,0.4
0.04170138888888889,0,0.1111111111111111,0.4
0.04170138888888889,1,0.18181818181818182,1.006
0.04170138888888889,0,0.15789473684210525,0.4
0.04170138888888889,0,0.11764705882352941,0.4
0.04170138888888889,0,0.14285714285714285,0.4
0.04170138888888889,0,0.15789473684210525,0.4
0.04170138888888889,0,0.10344827586206896,0.4
0.04170138888888889,0,0.14285714285714285,0.4
0.04170138888888889,0,0.14893617021276595,0.4
0.04170138888888889,0,0.09230769230769231,0.4
0.04170138888888889,0,0.16,0.4
0.04170138888888889,0,0.10344827586206896,0.4
0.04170138888888889,0,0.10526315789473684,0.4
0.04170138888888889,0,0.11320754716981132,0.4
0.2930787037037037,0,0.23529411764705882,0.812
0.2930787037037037,0,0.2857142857142857,0.812
0.2930787037037037,0,0.19047619047619047,0.808
0.2930787037037037,0,0.16216216216216217,0.808
0.2930787037037037,0,0.2222222222222222,0.812
0.2930787037037037,0,0.17073170731707318,0.808
0.2930787037037037,0,0.2222222222222222,0.812
0.2930787037037037,0,0.16216216216216217,0.808
0.2930787037037037,0,0.2857142857142857,0.812
0.2930787037037037,0,0.25,0.808
0.2930787037037037,1,0.21052631578947367,0.604
0.2930787037037037,0,0.17073170731707318,0.808
0.2930787037037037,0,0.17142857142857143,0.808
0.2930787037037037,0,0.23076923076923078,0.812
0.2930787037037037,0,0.16216216216216217,0.808
0.2930787037037037,0,0.2,0.812
0.2930787037037037,0,0.22727272727272727,0.808
0.2930787037037037,0,0.17073170731707318,0.808
0.2930787037037037,0,0.21052631578947367,0.812
0.2930787037037037,0,0.19047619047619047,0.808
0.2930787037037037,0,0.2222222222222222,0.808
0.2930787037037037,0,0.17777777777777778,0.808
0.2930787037037037,0,0.15789473684210525,0.808
0.2930787037037037,0,0.2222222222222222,0.812
0.2930787037037037,0,0.2,0.812
0.2930787037037037,0,0.2,0.808
0.2930787037037037,0,0.16666666666666666,0.808
0.2930787037037037,0,0.17391304347826086,0.812
0.2930787037037037,0,0.25,0.812
